URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/icd-10-pcs-2021-tw,2022-07-29,active,,TW2021ICD10PCS,臺灣健保署2021年中文版ICD-10-PCS值集,"臺灣健保署2021年中文版ICD-10-PCS值集。 資料所屬單位：衛生福利部中央健康保險署。  此值集所涵蓋代碼量較大會使載入頁面時間較長，為方便使用者瀏覽，此處(本頁、XML、JSON、TTL)僅擷取部分代碼，完整代碼可至[全國專門術語服務平臺－值集(Value Set)](https://fhir.mohw.gov.tw/ts/valueset.jsp)查閱","StructureDefinition/DiagnosticReport-HPA","tw.gov.mohw.twcore"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/icd-10-pcs-2023-tw,2024-11-18,active,,TW2023ICD10PCS,臺灣健保署2023年中文版ICD-10-PCS值集,"臺灣健保署2023年中文版ICD-10-PCS值集。 資料所屬單位：衛生福利部中央健康保險署。  此值集所涵蓋代碼量較大會使載入頁面時間較長，為方便使用者瀏覽，此處(本頁、XML、JSON、TTL)僅擷取部分代碼，完整代碼可至[全國專門術語服務平臺－值集(Value Set)](https://fhir.mohw.gov.tw/ts/valueset.jsp)查閱","StructureDefinition/DiagnosticReport-HPA","tw.gov.mohw.twcore"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/icd-9-cm-2001-tw,2023-05-09,active,,TW2001ICD9CM,臺灣健保署2001年中文版ICD-9-CM值集,"臺灣健保署2001年中文版ICD-9-CM值集。 資料所屬單位：衛生福利部中央健康保險署。   此值集所涵蓋代碼量較大會使載入頁面時間較長，為方便使用者瀏覽，此處(本頁、XML、JSON、TTL)僅擷取部分代碼，完整代碼可至[全國專門術語服務平臺－臺灣健保署2001年中文版ICD-9-CM值集](https://fhir.mohw.gov.tw/ts/valuesetRead.jsp?id=icd-9-cm-2001-tw&status=active&version=2023-05-09&metaId=1&composeId=0&composeSystem=0&composeVersion=0&pageSet=preview)查閱","StructureDefinition/Condition-HPA","tw.gov.mohw.twcore"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/identifier-type-tw,0.3.0,active,,TWIdentifierType,IdentifierType + 臺灣衛福部資訊處識別碼類型值集,"IdentifierType + 臺灣衛福部資訊處識別碼類型值集","StructureDefinition/Patient-HPA,StructureDefinition/Practitioner-HPA,StructureDefinition/Organization-HPA","THO (V2),tw.gov.mohw.twcore"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/laboratory-category-tw,2022-07-01,active,,TWLaboratoryCategory,臺灣健保署醫療服務給付項目-檢驗值集,"臺灣健保署醫療服務給付項目-檢驗值集。 資料所屬單位：衛生福利部中央健康保險署。 ","StructureDefinition/DiagnosticReport-HPA,StructureDefinition/ObservationLab-HPA","tw.gov.mohw.twcore"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/loinc-doc-section-code,2.77,active,,LOINCDocumentSection,LOINC Code Document Section值集,"LOINC Code Document Section值集。 代碼版本：2.77；代碼更新日期：2024-06-14；資料所屬單位：Regenstrief Institute。","StructureDefinition/Composition-HPA","LOINC"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/loinc-document-classcodes,2.77,active,,LOINCDocumentClass,LOINC Document Class值集,"LOINC Document Class值集。 代碼版本：2.77；代碼更新日期：2024-06-14；資料所屬單位：Regenstrief Institute。","StructureDefinition/Composition-HPA","LOINC"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/loinc-observation-code,2.77,active,,LOINCObservationCode,LOINC實驗室檢驗檢查值集,"LOINC實驗室檢驗檢查值集。   代碼版本：2.77；代碼更新日期：2022-08-08；資料所屬單位：Regenstrief Institute。","StructureDefinition/ObservationLab-HPA","LOINC"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/loinc-type-doc-code,2.77,active,,LOINCDocumentType,LOINC Code Document Type值集,"LOINC Code Document Type值集。   代碼版本：2.77；代碼更新日期：2024-06-14；資料所屬單位：Regenstrief Institute。","StructureDefinition/Composition-HPA","LOINC"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/medical-consultation-department-tw,0.3.0,active,,TWMedicalConsultationDepartment,無法對應至SNOMED CT之臺灣健保署就醫科別值集,"無法對應至SNOMED CT之臺灣健保署就醫科別值集。  此值集優先採用國際標準碼，國際標準碼未能表述之概念則以普遍被使用的臺灣健保署標準碼表述，請實作者留意。 ","StructureDefinition/Encounter-HPA","tw.gov.mohw.twcore"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/medical-department-sct-tw,0.3.0,active,,TWMedicalDepartmentSCT,對應至 SNOMED CT之就醫科別 + 診療科別值集,"因就醫科別與診療科別對應到之國際標準碼 SNOMED CT有共通代碼，因此本值集將兩者的對應代碼整合於同一值集中。    另為便於使用者更清晰地辨識「[就醫科別](ValueSet-medical-department-sct-tw.html#就醫科別對應表)」及「[診療科別](ValueSet-medical-department-sct-tw.html#診療科別對應表)」的各別完整值集範圍，請參閱以下兩個表格，代碼使用原則為：若想表達的語意有國際代碼可表述，便採用國際代碼；若無對應的國際代碼可表述，則採用健保署編訂的代碼。  ","StructureDefinition/Encounter-HPA","SCT"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/medical-treatment-department-tw,0.3.0,active,,TWMedicalTreatmentDepartment,無法對應至SNOMED CT之臺灣健保署診療科別值集,"無法對應至SNOMED CT之臺灣健保署診療科別值集。  此值集優先採用國際標準碼，國際標準碼未能表述之概念則以普遍被使用的臺灣健保署標準碼表述，請實作者留意。 ","StructureDefinition/Encounter-HPA","tw.gov.mohw.twcore"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/observation-clinical-result-category,0.3.0,active,,TWObservationClinicalResultCategory,臺灣衛福部資訊處Observation Clinical Result類型值集,"臺灣衛福部資訊處Observation Clinical Result類型值集","StructureDefinition/ObservationLab-HPA","THO"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/organization-identifier-tw,2024-04-10,active,,TWOrganizationIdentifier,臺灣醫事司醫事機構代碼值集,"臺灣醫事司醫事機構代碼值集。  資料所屬單位：衛生福利部中央健康保險署。  此值集所涵蓋代碼量較大會使載入頁面時間較長，為方便使用者瀏覽，此處(本頁、XML、JSON、TTL)僅擷取部分代碼，完整代碼可至[全國專門術語服務平臺－值集(Value Set)](https://fhir.mohw.gov.tw/ts/valueset.jsp)查閱 ","StructureDefinition/Organization-HPA","tw.gov.mohw.twcore"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/smoking-status-comprehensive-code,0.3.0,active,,SmokingStatusComprehensiveCode,SNOMED CT 吸菸狀態綜合評估值集,"SNOMED CT + HL7 NullFlavor 性傾向值集。","StructureDefinition/ObservationSmokingStatus-HPA","SCT"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/smoking-status-type-code,0.3.0,active,,SmokingStatusTypeCode,SNOMED CT + LOINC 吸菸狀態種類向值集,"SNOMED CT + LOINC 吸菸狀態種類向值集。","StructureDefinition/ObservationSmokingStatus-HPA","SCT,LOINC"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/vital-signs-tw,0.3.0,active,,TWVitalSigns,LOINC生命體徵值集,"LOINC生命體徵值集。","StructureDefinition/ObservationWaist-HPA","LOINC"
https://twhpa.tsti.com/ValueSet/loinc-diagnostic-code,0.2.1,active,,LoincDiagnostic,成人預防保健檢查結果與建議Loinc Diagnostic代碼集值,"成人預防保健檢查結果與建議Loinc Diagnostic代碼集值。代碼更新日期：2025-04-18。","StructureDefinition/DiagnosticReport-HPA","LOINC"
https://twhpa.tsti.com/ValueSet/snomed-health-behavior-code,0.2.1,active,,SNOMEDHealthBehavior,成人預防保健健康行為SNOMED Health Behavior代碼集值,"成人預防保健健康行為SNOMED Health Behavior代碼集值。代碼更新日期：2025-04-18。","StructureDefinition/ObservationHealthBehavior-HPA","SCT"
https://twhpa.tsti.com/ValueSet/snomed-health-consultation-code,0.2.1,active,,SNOMEDHealthConsultation,成人預防保健健康諮詢SNOMED Health Consultation代碼集值,"成人預防保健健康行為SNOMED Health Consultation代碼集值。代碼更新日期：2025-04-18。","StructureDefinition/ObservationHealthConsultation-HPA","SCT"
https://twhpa.tsti.com/ValueSet/snomed-medical-history-code,0.2.1,active,,SNOMEDMedicalHistory,成人預防保健疾病史SNOMED Medical History代碼集值,"成人預防保健疾病史SNOMED Medical History代碼集值。代碼更新日期：2025-04-18。","StructureDefinition/Condition-HPA","SCT"
https://twhpa.tsti.com/ValueSet/snomed-risk-assessment-code,0.2.1,active,,SNOMEDRiskAssessment,成人預防保健慢性疾病風險SNOMED Risk Assessment代碼集值,"成人預防保健慢性疾病風險SNOMED Risk Assessment代碼集值。代碼更新日期：2025-04-18。","StructureDefinition/RiskAssessment-HPA","SCT"
